6.659e-05,2.80127373,6.492e-05,6.682e-05,6.485e-05,6.189e-05,BTC-LGD,103,1795,43893.35509336
6.95e-06,9.74242094,6.84e-06,7.61e-06,6.84e-06,6.75e-06,BTC-LMC,169,2873,1355751.82830029
8.146e-05,89.32301844,8.119e-05,8.15e-05,8.119e-05,7.338e-05,BTC-LRC,106,693,1159843.73650458
0.00126178,92.75665265,0.00125839,0.00130543,0.00126178,0.00125747,BTC-LSK,529,4554,72635.18764689
0.01657,302.46206165,0.01652359,0.01724299,0.01656,0.01640456,BTC-LTC,1354,4140,17962.32539011
0.00202436,166.57636851,0.00200427,0.00224221,0.00202435,0.0019524,BTC-LUN,571,1416,79085.6809328
1.583e-05,47.90294514,1.581e-05,1.696e-05,1.58e-05,1.532e-05,BTC-MANA,371,2581,2972072.9983489
0.0013,148.1702843,0.00129777,0.00135417,0.00129896,0.00122501,BTC-MCO,447,3982,115245.46202535
2.741e-05,7.99641552,2.71e-05,2.839e-05,2.71e-05,2.63e-05,BTC-MEME,150,2495,294093.55734158
2.686e-05,6.81432767,2.612e-05,2.766e-05,2.694e-05,2.607e-05,BTC-MER,92,1234,253760.82806485
0.00781208,7.51485438,0.00761598,0.008,0.00761554,0.00670176,BTC-MLN,82,708,993.57609498
0.00047168,38.4347875,0.00047059,0.00048548,0.00047268,0.00045322,BTC-MONA,274,2372,82096.05576365
1.387e-05,15.61854446,1.384e-05,1.4e-05,1.384e-05,1.32e-05,BTC-MUE,241,3618,1140087.46473155
1.72e-06,16.12916844,1.71e-06,1.85e-06,1.72e-06,1.7e-06,BTC-MUSIC,324,5027,9056483.45450909
0.00012605,22.71723438,0.00012421,0.00013236,0.00012421,0.00012321,BTC-NAV,253,2469,176900.26889253
5.483e-05,14.27404137,5.45e-05,5.495e-05,5.45e-05,5.16e-05,BTC-NBT,132,2509,266239.01990333
0.00768996,165.77819638,0.0076436,0.0079,0.00768998,0.00757483,BTC-NEO,2347,6411,21473.15039444
0.00034084,2.85548414,0.00033509,0.00035201,0.00033509,0.00033001,BTC-NEOS,147,1409,8378.60094373
1.159e-05,7.68465446,1.144e-05,1.183e-05,1.152e-05,1.056e-05,BTC-NLG,181,1724,683266.91291617
0.00150236,11.30711761,0.00149011,0.00151841,0.0014901,0.00145,BTC-NMR,204,2757,7682.97666705
1.796e-05,1.0096468,1.788e-05,1.842e-05,1.788e-05,1.716e-05,BTC-NXC,61,1849,56958.48466082
0.00023649,44.4058211,0.00023574,0.00024355,0.00023649,0.00023069,BTC-NXS,408,3647,188735.69910078
2.049e-05,62.91253466,2.031e-05,2.102e-05,2.049e-05,1.992e-05,BTC-NXT,456,8303,3057642.87990352
1.781e-05,14.6839854,1.78e-05,1.891e-05,1.781e-05,1.746e-05,BTC-OK,277,5419,801815.52865945
0.00161054,121.68117515,0.00161053,0.0016658,0.00161054,0.0016,BTC-OMG,1093,5257,74587.61923116
0.0041519,1.8866354,0.00410201,0.00423585,0.00415189,0.0040003,BTC-OMNI,179,1941,460.02406954
0.00160198,207.37767794,0.00159126,0.00180341,0.00159661,0.00158,BTC-PART,247,1519,124956.2528706
0.00015204,111.86292543,0.00015203,0.0001585,0.00015203,0.00014039,BTC-PAY,418,6866,741222.61957033
2.83e-06,3.05147584,2.76e-06,2.89e-06,2.83e-06,2.7e-06,BTC-PINK,179,2070,1092270.91861516
0.00061887,36.53090174,0.00061333,0.000636,0.00061885,0.00061101,BTC-PIVX,677,2592,58376.93907717
0.00012342,857.94338269,0.0001221,0.00013549,0.00012306,0.00011588,BTC-POLY,1210,1460,6697856.15708988
1.286e-05,6.2234507,1.281e-05,1.298e-05,1.286e-05,1.245e-05,BTC-POT,260,5561,485398.88321044
5.845e-05,180.81391347,5.844e-05,5.95e-05,5.844e-05,5.1e-05,BTC-POWR,1173,4331,3233521.85017098
0.00033991,10.5681027,0.00033502,0.0003488,0.00033498,0.0003113,BTC-PPC,252,1285,31538.814146
0.00016555,40.41210849,0.00016302,0.00018219,0.00016316,0.00016316,BTC-PRO,171,1374,235217.98428476
4.48e-06,1.41846616,4.42e-06,4.73e-06,4.59e-06,4.25e-06,BTC-PTC,83,1184,325987.718312
1.9e-05,6.91660169,1.865e-05,1.945e-05,1.9e-05,1.794e-05,BTC-PTOY,203,3082,369989.45777528
0.00012363,13.96409298,0.00012164,0.00013101,0.00012364,0.00012015,BTC-QRL,162,1731,111282.2507517
0.00203837,101.77644003,0.00202817,0.00212969,0.00202817,0.00201,BTC-QTUM,463,4171,49302.66846601
1.082e-05,3.54854157,1.068e-05,1.135e-05,1.067e-05,1.028e-05,BTC-QWARK,121,2190,331596.5734967
0.00059937,2.16778833,0.00059101,0.000604,0.00059145,0.000581,BTC-RADS,97,1609,3643.2009225
6.049e-05,1.44084744,6.047e-05,6.293e-05,6.049e-05,6.011e-05,BTC-RBY,94,1179,23599.71928029
